.	0
Designing	0
and	0
implementing	0
application	0
updates	0
.	0
iOS Developer	DESIG
Requirements	0
:	0
Bachelor ’s degree in Computer Science or Software Engineering	DEG
.	0
Proven	0
experience	0
as	0
an	0
app	0
developer	0
.	0
Proficient	0
in	0
Objective	0
-	0
C	0
","	0
Swift	0
","	0
and	0
Cocoa	0
Touch	0
.	0
Extensive	0
experience	0
with	0
iOS	0
Frameworks	0
such	0
as	0
Core	0
Data	0
and	0
Core	0
Animation	0
.	0
Knowledge	0
of	0
iOS	0
back	0
-	0
end	0
services	0
.	0
Knowledge	0
of	0
Apple	ORG
’s	0
design	0
principals	0
and	0
application	0
interface	0
guidelines	0
.	0
Proficient	0
in	0
code	0
versioning	0
tools	0
including	0
Mercurial	0
","	0
Git	0
","	0
and	0
SVN	0
.	0
Knowledge	0
of	0
C	0
-	0
based	0
libraries	0
.	0
Familiarity	0
with	0
push	0
notifications	0
","	0
APIs	0
and	0
cloud	0
messaging	0
.	0
Experience	0
with	0
continuous	0
integration	0
.	0
	
Description	0
You	0
will	0
primarily	0
be	0
responsible	0
for	0
implementing	0
features	0
for	0
new	0
AR	0
experiences	0
.	0
To	0
succeed	0
in	0
this	0
role	0
","	0
you	0
are	0
a	0
strong	0
programmer	0
and	0
a	0
creative	0
problem	0
solver	0
who	0
thrives	0
in	0
a	0
fast	0
-	0
paced	0
environment	0
","	0
working	0
across	0
teams	0
and	0
organizations	0
.	0
We	0
work	0
very	0
closely	0
with	0
software	0
","	0
content	0
","	0
algorithms	0
and	0
UX	0
teams	0
in	0
a	0
collaborative	0
work	0
environment	0
.	0
Do	0
you	0
love	0
building	0
an	0
elegant	0
user	0
experience	0
and	0
are	0
passionate	0
about	0
improving	0
experiences	0
on	0
mobile	0
devices	0
?	0
Do	0
you	0
enjoy	0
learning	0
new	0
things	0
and	0
creating	0
life	0
-	0
changing	0
applications	0
?	0
Are	0
you	0
are	0
excited	0
about	0
developing	0
new	0
features	0
","	0
as	0
well	0
as	0
maintaining	0
existing	0
code	0
","	0
fixing	0
bugs	0
","	0
and	0
contributing	0
to	0
overall	0
system	0
design	0
?	0
Do	0
you	0
care	0
deeply	0
about	0
software	0
architecture	0
and	0
writing	0
code	0
that	0
is	0
robust	0
and	0
maintainable	0
for	0
the	0
future	0
?	0
Do	0
you	0
take	0
the	0
extra	0
step	0
to	0
run	0
your	0
projects	0
through	0
instruments	0
and	0
fine	0
-	0
tune	0
performance	0
to	0
deliver	0
the	0
best	0
experience	0
to	0
users	0
?	0
You	0
know	0
it	0
’s	0
all	0
in	0
the	0
details	0
.	0
Key	0
Qualifications	0
5 + years of experience developing iOS applications	EXP
Experience	0
with	0
UIKit	0
and	0
the	0
iOS	0
SDK	0
Experience	0
developing	0
multi	0
-	0
threaded	0
","	0
asynchronous	0
code	0
using	0
GCD	0
and	0
NSOperation	0
Strong	0
API	0
design	0
knowledge	0
Deep	0
understanding	0
of	0
Xcode	0
Experience	0
debugging	0
and	0
optimizing	0
applications	0
throughout	0
the	0
stack	0
using	0
tools	0
such	0
as	0
lldb	0
and	0
instruments	0
Ability	0
to	0
work	0
well	0
with	0
tight	0
schedules	0
and	0
rapid	0
development	0
cycles	0
Excellent	0
communication	0
and	0
collaboration	0
skills	0
Passionate	0
and	0
inspired	0
by	0
Apple	ORG
'	0
s	0
mission	0
and	0
products	0
Education	0
&	0
Experience	0
BS EE / CS	DEG
or	0
equivalent	0
Additional	0
Requirements	0
-	0
Familiarity	0
with	0
ARKit	0
-	0
macOS	0
development	0
experience	0
-	0
Intimate	0
knowledge	0
of	0
iOS	0
design	0
patterns	0
and	0
Apple	ORG
’s	0
Human	0
Interface	0
Guidelines	0
-	0
Track	0
record	0
of	0
shipping	0
high	0
-	0
quality	0
","	0
GUI	0
-	0
based	0
applications	0
or	0
technologies	0
Apple	ORG
is	0
an	0
equal	0
opportunity	0
employer	0
that	0
is	0
committed	0
to	0
inclusion	0
and	0
diversity	0
.	0
We	0
also	0
take	0
affirmative	0
action	0
to	0
offer	0
employment	0
and	0
advancement	0
opportunities	0
to	0
all	0
applicants	0
","	0
including	0
minorities	0
","	0
women	0
","	0
protected	0
veterans	0
","	0
and	0
individuals	0
with	0
disabilities	0
.	0
Apple	ORG
will	0
not	0
discriminate	0
or	0
retaliate	0
against	0
applicants	0
who	0
inquire	0
about	0
","	0
disclose	0
","	0
or	0
discuss	0
their	0
compensation	0
or	0
that	0
of	0
other	0
applicants	0
	
iOS developer	DESIG
job	0
description	0
Do	0
you	0
cosnider	0
yourself	0
to	0
be	0
a	0
creative	0
individual	0
who	0
is	0
willing	0
step	0
outside	0
of	0
the	0
box	0
in	0
an	0
effort	0
to	0
raise	0
the	0
bar	0
in	0
mobile	0
technology	0
development	0
?	0
Then	0
you	0
might	0
be	0
the	0
right	0
team	0
member	0
we	0
are	0
looking	0
for	0
!	0
We	0
are	0
hiring	0
an	0
experienced	0
nda	0
passionate	0
iOS Developer	DESIG
to	0
design	0
","	0
develop	0
and	0
enhance	0
innovative	0
and	0
robust	0
iOS	0
applications	0
with	0
the	0
rest	0
of	0
our	0
ambitious	0
dream	0
team	0
.	0
Our	0
ideal	0
candidate	0
should	0
be	0
able	0
to	0
actively	0
contribute	0
to	0
the	0
development	0
of	0
fast	0
","	0
secure	0
and	0
reliable	0
apps	0
","	0
work	0
well	0
under	0
tight	0
deadlines	0
and	0
have	0
an	0
eye	0
for	0
detail	0
.	0
iOS developer	DESIG
duties	0
and	0
responsibilities	0
Design	0
and	0
build	0
advanced	0
app	0
features	0
for	0
the	0
iOS	0
platform	0
Independently	0
craft	0
project	0
solutions	0
by	0
applying	0
solid	0
Object	0
-	0
Oriented	0
-	0
Design	0
principles	0
Working	0
in	0
a	0
team	0
of	0
talented	0
iOS	0
engineers	0
developing	0
amazing	0
native	0
apps	0
Work	0
closely	0
with	0
product	0
management	0
&	0
UX	0
to	0
execute	0
an	0
idea	0
from	0
concept	0
to	0
delivery	0
using	0
excellent	0
software	0
design	0
","	0
coding	0
","	0
&	0
processes	0
Continuously	0
discover	0
","	0
evaluate	0
","	0
and	0
implement	0
new	0
technologies	0
to	0
maximize	0
development	0
efficiency	0
iOS developer	DESIG
requirements	0
"BS / MS degree in Computer Science , Engineering"	DEG
or	0
a	0
related	0
subject	0
2 + years of software development	EXP
experience	0
"2 + years of experience with iOS , Objective - C , Cocoa"	EXP
Hands	0
on	0
experience	0
with	0
to	0
HTML5	0
","	0
CSS	0
","	0
XML	0
","	0
API	0
Coursework	0
in	0
Object	0
-	0
Oriented	0
programming	0
languages	0
(	0
C	0
+	0
+	0
/	0
Java	0
","	0
etc	0
)	0
Must	0
have	0
experience	0
in	0
Mac	0
OS	0
platforms	0
A	0
passion	0
for	0
technology	0
and	0
the	0
ability	0
to	0
learn	0
new	0
concepts	0
quickly	0
Solid	0
understanding	0
of	0
the	0
full	0
mobile	0
development	0
life	0
cycle	0
	
iOS Developer	DESIG
Job	0
Description	0
:	0
Google	ORG
is	0
looking	0
for	0
a	0
talented	0
person	0
to	0
lead	0
mobile	0
engineering	0
efforts	0
for	0
[	0
redacted	0
]	0
.	0
As	0
a	0
hands	0
-	0
on	0
engineering	0
manager	0
","	0
you	0
will	0
be	0
responsible	0
for	0
building	0
","	0
maintaining	0
and	0
testing	0
Mobile	0
SDKs	0
in	0
both	0
native	0
Android	0
and	0
iOS	0
as	0
well	0
as	0
Unity	0
with	0
the	0
help	0
of	0
a	0
small	0
team	0
.	0
The	0
ideal	0
candidate	0
is	0
a	0
practiced	0
engineer	0
with	0
the	0
ability	0
and	0
desire	0
to	0
provide	0
leadership	0
and	0
imagine	0
superior	0
architectures	0
.	0
They	0
must	0
be	0
self	0
-	0
directed	0
and	0
comfortable	0
managing	0
the	0
needs	0
of	0
a	0
variety	0
of	0
stakeholders	0
","	0
team	0
members	0
and	0
contractors	0
.	0
Responsibilities	0
Own	0
the	0
development	0
","	0
testing	0
","	0
and	0
maintenance	0
of	0
native	0
SDKs	0
and	0
Unity	0
on	0
different	0
mobile	0
platforms	0
","	0
their	0
respective	0
OS	0
versions	0
","	0
and	0
devices	0
.	0
Partner	0
with	0
[	0
redacted	0
]	0
to	0
design	0
and	0
test	0
new	0
features	0
and	0
products	0
.	0
You	0
have	0
the	0
desire	0
to	0
learn	0
new	0
things	0
","	0
try	0
new	0
technology	0
","	0
and	0
seek	0
opportunities	0
to	0
grow	0
and	0
mentor	0
.	0
Provide	0
thought	0
leadership	0
in	0
mobile	0
engineering	0
and	0
bring	0
your	0
passion	0
for	0
technology	0
to	0
motivate	0
and	0
inspire	0
on	0
a	0
day	0
to	0
day	0
basis	0
.	0
Provide	0
detailed	0
estimates	0
of	0
work	0
and	0
ensure	0
timely	0
delivery	0
of	0
features	0
.	0
Produce	0
and	0
ensure	0
delivery	0
of	0
quality	0
","	0
readable	0
","	0
and	0
well	0
-	0
tested	0
code	0
.	0
Rely	0
on	0
judgment	0
and	0
experience	0
to	0
plan	0
and	0
accomplish	0
goals	0
in	0
a	0
timely	0
manner	0
.	0
Own	0
the	0
elements	0
required	0
to	0
deliver	0
features	0
and	0
results	0
to	0
internal	0
stakeholders	0
.	0
Experience	0
&	0
Qualifications	0
5 + years of mobile software development	EXP
.	0
"Bachelor ’s Degree in Computer Science , Engineering"	DEG
","	0
or	0
related	0
field	0
.	0
Deep	0
understanding	0
and	0
proficiency	0
in	0
building	0
mobile	0
apps	0
from	0
scratch	0
using	0
at	0
least	0
one	0
mobile	0
language	0
(	0
Swift	0
","	0
Java	0
","	0
Objective	0
-	0
C	0
","	0
etc	0
.	0
)	0
.	0
Experience	0
with	0
multiple	0
platforms	0
is	0
preferred	0
.	0
Desire	0
and	0
ability	0
to	0
expand	0
expertise	0
into	0
additional	0
mobile	0
languages	0
.	0
Expertise	0
in	0
designing	0
testable	0
software	0
and	0
building	0
large	0
scale	0
","	0
complex	0
applications	0
.	0
Self	0
-	0
motivated	0
with	0
strong	0
problem	0
-	0
solving	0
skills	0
.	0
Passionate	0
about	0
writing	0
clean	0
","	0
well	0
organized	0
","	0
and	0
production	0
-	0
ready	0
code	0
.	0
A	0
portfolio	0
of	0
Apps	0
or	0
SDKs	0
already	0
built	0
and	0
in	0
the	0
App	0
Store	0
or	0
Google	ORG
Play	0
.	0
Desire	0
to	0
build	0
a	0
larger	0
in	0
-	0
house	0
team	0
and	0
manage	0
a	0
group	0
of	0
developers	0
over	0
time	0
.	0
Some	0
management	0
experience	0
preferred	0
.	0
Nice	0
-	0
to	0
-	0
haves	0
:	0
Familiarity	0
with	0
cloud	0
platforms	0
like	0
AWS	0
","	0
Azure	0
","	0
GCP	0
Solid	0
understanding	0
of	0
HTML5	0
","	0
CSS	0
(	0
SASS	0
)	0
","	0
Javascript	0
(	0
VueJS	0
)	0
Working	0
knowledge	0
of	0
Java	0
","	0
Python	0
","	0
or	0
Ruby	0
Prior	0
mobile	0
app	0
development	0
experience	0
with	0
iOS	0
platform	0
	
Senior iOS developer	DESIG
We	0
are	0
looking	0
for	0
a	0
strong	0
","	0
senior iOS developer	DESIG
to	0
lead	0
the	0
creation	0
of	0
our	0
newest	0
flagship	0
app	0
from	0
technical	0
perspective	0
.	0
You	0
have	0
started	0
your	0
career	0
with	0
Objective	0
C	0
and	0
are	0
well	0
familiar	0
with	0
the	0
Cocoa	0
APIs	0
and	0
its	0
underlying	0
architecture	0
.	0
In	0
addition	0
to	0
iOS	0
development	0
","	0
you	0
may	0
have	0
developed	0
for	0
macOS	0
as	0
well	0
.	0
In	0
more	0
recent	0
years	0
","	0
you	0
have	0
switched	0
to	0
Swift	0
and	0
kept	0
up	0
to	0
date	0
with	0
the	0
latest	0
versions	0
.	0
Your	0
focus	0
is	0
first	0
and	0
foremost	0
on	0
native	0
iOS	0
development	0
.	0
However	0
","	0
you	0
have	0
experience	0
leveraging	0
web	0
components	0
for	0
partial	0
hybrid	0
development	0
where	0
practical	0
.	0
You	0
are	0
familiar	0
with	0
the	0
risks	0
and	0
pitfalls	0
of	0
using	0
web	0
components	0
in	0
native	0
apps	0
and	0
you	0
can	0
guide	0
the	0
teams	0
with	0
strategies	0
to	0
avoid	0
these	0
.	0
You	0
have	0
experience	0
creating	0
interfaces	0
between	0
JavaScript	0
code	0
and	0
native	0
code	0
.	0
You	0
have	0
worked	0
with	0
teams	0
where	0
the	0
same	0
JavaScript	0
code	0
was	0
also	0
connected	0
to	0
an	0
equivalent	0
Android	0
app	0
.	0
We	0
expect	0
you	0
to	0
be	0
highly	0
hands	0
-	0
on	0
with	0
code	0
.	0
At	0
the	0
same	0
time	0
","	0
we	0
also	0
expect	0
you	0
to	0
take	0
ownership	0
of	0
efforts	0
done	0
by	0
external	0
vendors	0
from	0
technical	0
perspective	0
.	0
Hence	0
","	0
you	0
have	0
excellent	0
communication	0
skills	0
and	0
are	0
able	0
to	0
give	0
technical	0
feedback	0
to	0
vendors	0
and	0
direct	0
them	0
in	0
making	0
quality	0
improvements	0
.	0
Job	0
Responsibilities	0
Key	0
contributor	0
in	0
Build	0
-	0
Run	0
team	0
from	0
design	0
to	0
go	0
-	0
live	0
and	0
beyond	0
.	0
Show	0
high	0
level	0
of	0
ownership	0
of	0
the	0
solutions	0
","	0
their	0
architecture	0
and	0
non	0
-	0
functional	0
qualities	0
in	0
production	0
Contribute	0
to	0
improving	0
standards	0
for	0
how	0
we	0
work	0
.	0
Such	0
as	0
coding	0
standards	0
and	0
patterns	0
","	0
app	0
architecture	0
","	0
inspections	0
/	0
walkthroughs	0
","	0
approaches	0
to	0
testing	0
and	0
debugging	0
","	0
and	0
so	0
on	0
.	0
Inspiring	0
and	0
mentoring	0
developers	0
by	0
being	0
a	0
role	0
-	0
model	0
as	0
you	0
work	0
together	0
in	0
the	0
Build	0
-	0
Run	0
team	0
.	0
Implementation	0
using	0
Swift	0
and	0
interfacing	0
with	0
other	0
technologies	0
Contribute	0
to	0
solutioning	0
and	0
designing	0
for	0
the	0
app	0
To	0
perform	0
detailed	0
software	0
and	0
application	0
designing	0
","	0
development	0
and	0
documentation	0
","	0
as	0
well	0
as	0
perform	0
and	0
manage	0
unit	0
and	0
system	0
integration	0
testing	0
","	0
conversion	0
","	0
migration	0
tasks	0
and	0
documentation	0
such	0
conceptual	0
design	0
","	0
detailed	0
design	0
","	0
API	0
specifications	0
and	0
test	0
cases	0
Do	0
technical	0
coordination	0
for	0
a	0
team	0
of	0
off	0
-	0
shore	0
and	0
on	0
-	0
shore	0
developers	0
for	0
projects	0
delivery	0
Provide	0
SIT	0
/	0
UAT	0
support	0
.	0
Provide	0
onsite	0
deployment	0
and	0
production	0
support	0
.	0
Any	0
other	0
and	0
timely	0
completion	0
of	0
tasks	0
assigned	0
by	0
the	0
Team	0
Leader	0
.	0
Liaise	0
with	0
our	0
vendors	0
on	0
the	0
operations	0
and	0
development	0
work	0
Perform	0
testing	0
and	0
documentation	0
work	0
.	0
Reviewing	0
functional	0
specifications	0
","	0
designs	0
","	0
solutions	0
with	0
the	0
team	0
mgr	0
.	0
Job	0
Requirements	0
:	0
BSc in Computer Science	DEG
or	0
similar	0
technical	0
More than 5 years of relevant experience	EXP
Swift	0
3	0
+	0
and	0
Objective	0
C	0
Cocoa	0
Framework	0
xCode	0
Multi	0
-	0
Threading	0
Interfacing	0
with	0
REST	0
Unit	0
Testing	0
iOS	0
Experience	0
creating	0
customer	0
-	0
facing	0
apps	0
Good	0
oral	0
and	0
written	0
communication	0
skills	0
.	0
Must	0
be	0
proactive	0
","	0
resourceful	0
and	0
self	0
-	0
motivated	0
with	0
strong	0
analytical	0
skills	0
.	0
Ability	0
to	0
lead	0
a	0
team	0
and	0
liaise	0
with	0
vendors	0
in	0
managing	0
projects	0
delivery	0
Good	0
interpersonal	0
","	0
written	0
and	0
communication	0
skills	0
.	0
Experience	0
in	0
software	0
and	0
application	0
development	0
that	0
requires	0
analysis	0
and	0
design	0
work	0
.	0
Knowledge	0
/	0
Experience	0
in	0
Wiki	0
applications	0
(	0
e	0
.	0
g	0
.	0
Confluence	0
)	0
Knowledge	0
/	0
Experience	0
in	0
Agile	0
Development	0
and	0
Management	0
tools	0
","	0
e	0
.	0
g	0
.	0
Jira	0
","	0
Nexus	0
","	0
Artifactory	0
","	0
Jenkins	0
/	0
Bamboo	0
","	0
Sonar	0
","	0
Selenium	0
","	0
Stash	0
","	0
Bitbucketa	0
	
Job	0
Description	0
We	0
are	0
seeking	0
a	0
Senior iOS Developer	DESIG
to	0
join	0
our	0
team	0
within	0
the Rightpoint Product Organization	ORG
.	0
In	0
this	0
role	0
you	0
will	0
:	0
Develop	0
native	0
iOS	0
applications	0
and	0
frameworks	0
using	0
Swift	0
and	0
","	0
rarely	0
","	0
Objective	0
-	0
C	0
.	0
Define	0
and	0
implement	0
robust	0
app	0
architectures	0
and	0
complex	0
user	0
interfaces	0
.	0
Apply	0
expert	0
knowledge	0
of	0
iOS	0
system	0
frameworks	0
to	0
solve	0
novel	0
problems	0
.	0
Collaborate	0
with	0
designers	0
","	0
engineers	0
","	0
and	0
product	0
managers	0
to	0
build	0
great	0
experiences	0
.	0
Get	0
bonus	0
points	0
for	0
experience	0
working	0
with	0
BLE	0
","	0
beacons	0
","	0
and	0
connected	0
devices	0
.	0
The	0
Product	0
Organization	0
is	0
a	0
supportive	0
","	0
tightly	0
-	0
knit	0
","	0
multi	0
-	0
functional	0
team	0
focused	0
on	0
developing	0
beautiful	0
and	0
highly	0
functional	0
software	0
solutions	0
that	0
create	0
new	0
opportunities	0
for	0
our	0
clients	0
.	0
Our	0
designers	0
","	0
developers	0
","	0
and	0
product	0
managers	0
collaborate	0
to	0
build	0
innovative	0
applications	0
that	0
address	0
real	0
-	0
world	0
problems	0
.	0
When	0
you	0
join	0
us	0
","	0
you	0
'	0
ll	0
be	0
exposed	0
to	0
a	0
broad	0
variety	0
of	0
exciting	0
technologies	0
and	0
industries	0
(	0
healthcare	0
","	0
mobile	0
","	0
security	0
","	0
Internet	0
of	0
Things	0
","	0
accessibility	0
","	0
and	0
more	0
)	0
.	0
We	0
are	0
also	0
passionate	0
about	0
giving	0
back	0
to	0
the	0
community	0
through	0
open	0
source	0
contributions	0
","	0
hosting	0
events	0
","	0
contributing	0
to	0
conferences	0
","	0
and	0
more	0
.	0
We	0
'	0
re	0
looking	0
for	0
individuals	0
with	0
strong	0
product	0
intuition	0
who	0
care	0
about	0
building	0
software	0
that	0
meaningfully	0
connects	0
with	0
people	0
.	0
We	0
value	0
engineering	0
excellence	0
alongside	0
a	0
commitment	0
to	0
helping	0
other	0
team	0
members	0
succeed	0
.	0
Ideal	0
candidates	0
will	0
Be	0
comfortable	0
with	0
ambiguity	0
and	0
open	0
to	0
learning	0
whatever	0
it	0
takes	0
to	0
solve	0
new	0
challenges	0
.	0
Care	0
about	0
people	0
and	0
how	0
the	0
software	0
you	0
make	0
can	0
help	0
them	0
.	0
Have	0
at	0
least	0
three	0
years	0
of	0
experience	0
shipping	0
applications	0
in	0
a	0
professional	0
setting	0
.	0
Evaluate	0
trade	0
-	0
offs	0
","	0
pick	0
the	0
right	0
tool	0
for	0
the	0
job	0
","	0
and	0
advocate	0
writing	0
idiomatic	0
code	0
.	0
Explain	0
technical	0
details	0
to	0
stakeholders	0
across	0
disciplines	0
and	0
levels	0
of	0
expertise	0
.	0
Strongly	0
grasp	0
how	0
effort	0
","	0
risk	0
","	0
and	0
dependencies	0
impact	0
timelines	0
.	0
Understand	0
how	0
to	0
coach	0
teams	0
to	0
deliver	0
products	0
in	0
an	0
Agile	0
environment	0
.	0
Be	0
familiar	0
with	0
Scrum	0
and	0
at	0
home	0
working	0
in	0
an	0
Agile	0
setting	0
.	0
Dabble	0
in	0
other	0
platforms	0
and	0
seek	0
to	0
expand	0
their	0
technical	0
breadth	0
.	0
Required	0
Technical	0
Skill	0
Set	0
Strong	0
OO	0
design	0
and	0
proficient	0
programming	0
